email_id,subject,true_label,predicted_label,reasoning,error,raw_response
101,Mail Delivery Failed: Returning Message to Sender,1,PHISHING,"The email uses a generic subject line and sender to create a sense of urgency. It contains grammatical errors and repetitive text, which are common in phishing emails. The link to 'view undelivered sent email' is likely malicious.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses a generic subject line and sender to create a sense of urgency. It contains grammatical errors and repetitive text, which are common in phishing emails. The link to 'view undelivered sent email' is likely malicious.""}"
102,Thank You So Much 126432211111,1,PHISHING,"The email uses common phishing tactics like urgency, promises of easy money, and a suspicious website link.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses common phishing tactics like urgency, promises of easy money, and a suspicious website link.""}"
103,LNG Update,0,LEGITIMATE,The email appears to be a legitimate request for a meeting to discuss business matters.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate request for a meeting to discuss business matters.""}"
104,[Spambayes] understanding high false negative rate,0,LEGITIMATE,"The email appears to be a technical discussion about email spam filtering, likely within a developer community.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a technical discussion about email spam filtering, likely within a developer community.""}"
105,V dient zur Behandlung bei E-problemen ..,1,LEGITIMATE,"The text appears to be an excerpt from a historical memoir, likely dealing with German politics and military affairs in the early 20th century. The language and style are consistent with historical writing.",,"```json
{
""classification"": ""LEGITIMATE"",
""reasoning"": ""The text appears to be an excerpt from a historical memoir, likely dealing with German politics and military affairs in the early 20th century. The language and style are consistent with historical writing.""
}
```"
106,Penis Enlargement Is Possible ! Learn How and What Products Work,1,PHISHING,"The subject and body use sexually suggestive language and make unrealistic promises for a product, common tactics in phishing emails.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The subject and body use sexually suggestive language and make unrealistic promises for a product, common tactics in phishing emails.""}"
107,[DHL Notification] Courier Update!,1,PHISHING,"The email contains grammatical errors, suspicious links, and requests for personal information.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains grammatical errors, suspicious links, and requests for personal information.""}"
108,Re: I've got SOMETHING running now(GX4)... VERY weird.,0,LEGITIMATE,The email appears to be a technical discussion between individuals about computer hardware configurations.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a technical discussion between individuals about computer hardware configurations.""}"
109,Re: JPEGs patented,0,LEGITIMATE,"The email appears to be a casual conversation about music, not a phishing attempt.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a casual conversation about music, not a phishing attempt.""}"
110,[Dixielandjazz]   Big Band Movies (was Side Street Strutters),0,LEGITIMATE,The email appears to be a genuine discussion about jazz movies within a mailing list context.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a genuine discussion about jazz movies within a mailing list context.""}"
111,Help Crying From Mr Mariam Mohamed & Brother,1,PHISHING,"This email contains classic phishing hallmarks: a sob story, a request for financial assistance, and a promise of a large reward. The poor grammar and unusual formatting are also suspicious.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""This email contains classic phishing hallmarks: a sob story, a request for financial assistance, and a promise of a large reward. The poor grammar and unusual formatting are also suspicious.""
}
```"
112,Re:,1,PHISHING,"The email uses aggressive language, promotes a potentially fraudulent investment opportunity, and includes a disclaimer that attempts to deflect responsibility for potential losses.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email uses aggressive language, promotes a potentially fraudulent investment opportunity, and includes a disclaimer that attempts to deflect responsibility for potential losses.""
}
```"
113,DHL Delivery ,1,PHISHING,"Suspicious link in email claiming package delivery, requesting personal information.",,"{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious link in email claiming package delivery, requesting personal information.""}"
114,Polaroid Sonar problems,0,LEGITIMATE,"The email discusses a technical issue with a sonar device and seeks help from a community, which is typical of legitimate technical support requests.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses a technical issue with a sonar device and seeks help from a community, which is typical of legitimate technical support requests.""}"
115,Local Area Employee Searching Notice,1,PHISHING,"The email contains common phishing hallmarks such as vague job offers, requests for personal information, and an unprofessional email address.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains common phishing hallmarks such as vague job offers, requests for personal information, and an unprofessional email address.""}"
116,Notifcation: You have (9) new undelivered messages,1,PHISHING,"The email contains several red flags, including grammatical errors, suspicious links, and a generic warning about undelivered messages. It attempts to mimic a legitimate email notification but lacks proper formatting and branding.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains several red flags, including grammatical errors, suspicious links, and a generic warning about undelivered messages. It attempts to mimic a legitimate email notification but lacks proper formatting and branding.""}"
117,CONGRATULATIONS,1,PHISHING,"Classic lottery scam with generic greetings, unrealistic winnings, pressure to act quickly, and requests for personal information.",,"{""classification"": ""PHISHING"", ""reasoning"": ""Classic lottery scam with generic greetings, unrealistic winnings, pressure to act quickly, and requests for personal information.""}"
118,Your USAA Checking/Savings Account Untrusted Authorization,1,PHISHING,Suspicious subject line and vague email body suggesting a security issue prompting a document attachment.,,"{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious subject line and vague email body suggesting a security issue prompting a document attachment.""}"
119,EURO MILLION EMAIL AWARD RESULT 2006.(CONGRATULATIONS YOU HAVE WON.),1,PHISHING,"Classic phishing email with grammatical errors, unrealistic prize, pressure to act quickly, and requests for personal information.",,"{""classification"": ""PHISHING"", ""reasoning"": ""Classic phishing email with grammatical errors, unrealistic prize, pressure to act quickly, and requests for personal information.""}"
120,Changes for cpuserver & pwd prompt?,0,LEGITIMATE,"The email discusses technical configuration details and troubleshooting, which is consistent with legitimate internal communication.",,"```json
{
""classification"": ""LEGITIMATE"",
""reasoning"": ""The email discusses technical configuration details and troubleshooting, which is consistent with legitimate internal communication.""
}
```"
121,tenaska iv gas,0,LEGITIMATE,"The email discusses a business matter regarding gas pricing and invoices, with specific details and calculations. The tone is professional and the sender provides contact information for further discussion.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses a business matter regarding gas pricing and invoices, with specific details and calculations. The tone is professional and the sender provides contact information for further discussion.""}"
